sample_idx,segment_idx,ee_x,ee_y,base_x,base_y,j1_x,j1_y,j2_x,j2_y,j3_x,j3_y,theta1,theta2,theta3
1474,14,126.81214711202992,149.80510246385305,15.0,15.0,184.66298968527232,4.300937842260414,116.82986384122601,149.21010607610881,126.81214711202992,149.80510246385305,-0.06297728092704247,2.0715836048971417,-1.949071522309314
1475,14,127.02437131799009,149.93670256028568,15.0,15.0,184.69177511567227,4.767626956951506,117.02602177634262,149.75502580602736,127.02437131799009,149.93670256028568,-0.06022683290691466,2.06767845202622,-1.989282944127762
1476,14,127.23066541646934,150.0646254008048,15.0,15.0,184.71806705643098,5.213391055692476,117.2330944726778,150.28502327705436,127.23066541646934,150.0646254008048,-0.05760013334163072,2.063805242524656,-2.0282466815108213
1477,14,127.43079685423304,150.18872677929616,15.0,15.0,184.74201227294876,5.637881140995933,117.44942695262321,150.7988537228394,127.43079685423304,150.18872677929616,-0.05509916259489833,2.0599785266199677,-2.065929975720344
1478,14,127.62453307804674,150.30886248964555,15.0,15.0,184.7637598099958,6.040878660601804,117.6733135255042,151.2953863956382,127.62453307804674,150.30886248964555,-0.0527251391557132,2.0562124354923084,-2.102300410845532
1479,14,127.81164153467586,150.42488832573872,15.0,15.0,184.7834585741827,6.422285001890801,117.90301052446262,151.77360308558997,127.81164153467586,150.42488832573872,-0.050478581621299035,2.0525206337159565,-2.137325804261482
1480,14,127.99188967088577,150.53666008146143,15.0,15.0,184.80125526443962,6.782110330467177,118.13674868159376,152.23259524566333,127.99188967088577,150.53666008146143,-0.04835937437051829,2.0489162814285473,-2.1709741031250105
1481,14,128.16504493344212,150.64403355069942,15.0,15.0,184.8172926407357,7.120461931639789,118.37274503677155,152.67155981037288,128.16504493344212,150.64403355069942,-0.046366836028217895,2.0454120060373993,-2.2032132876166317
1482,14,128.3308747691102,150.74686452733843,15.0,15.0,184.83170811341188,7.437532196374839,118.60921429420718,153.08979380725884,128.3308747691102,150.74686452733843,-0.044499789919289046,2.042019883142888,-2.2340112814098734
1483,14,128.48914662465552,150.84500880526417,15.0,15.0,184.8446326294792,7.733586375848702,118.84437956031269,153.48668786877056,128.48914662465552,150.84500880526417,-0.04275663581052269,2.038751426242277,-2.2633358696332504
1484,14,128.63962794684346,150.93832217836243,15.0,15.0,184.85618982791033,8.008950211528063,119.07648241652089,153.86171875869002,128.63962794684346,150.93832217836243,-0.041135422335824234,2.035617584673396,-2.291154624388733
1485,14,128.78208618243957,151.02666044051892,15.0,15.0,184.86649543314803,8.26399753115453,119.30379230102758,154.21444103171208,128.78208618243957,151.02666044051892,-0.03963391959388496,2.032628749165363,-2.3174348377047855
1486,14,128.91628877820932,151.1098793856195,15.0,15.0,184.87565685455777,8.49913788543843,119.5246151936482,154.54447794746872,128.91628877820932,151.1098793856195,-0.03824969149528279,2.029794764282221,-2.342143461632921
1487,14,129.04200318091807,151.18783480754968,15.0,15.0,184.8837729591483,8.714804285898754,119.73730161784117,154.8515117613864,129.04200318091807,151.18783480754968,-0.036980167517020046,2.027124946973828,-2.3652470550440357
1488,14,129.1589968373313,151.2603825001954,15.0,15.0,184.89093398535252,8.91144109130975,119.94025399318684,155.1352735146028,129.1589968373313,151.2603825001954,-0.03582271359570588,2.0246281103852133,-2.3867117365445925
1489,14,129.26703719421454,151.32737825744238,15.0,15.0,184.8972215667835,9.08949207873913,120.13193338998974,155.39553244405303,129.26703719421454,151.32737825744238,-0.03477470195537358,2.0223125920196074,-2.406503142811833
1490,14,129.36589169833312,151.38867787317633,15.0,15.0,184.90270883646122,9.249388725301596,120.31086575499694,155.63208513214983,129.36589169833312,151.38867787317633,-0.03383357972164702,2.020186285299866,-2.424586391541032
1491,14,129.45532779645256,151.44413714128302,15.0,15.0,184.90746058385648,9.391538718573546,120.47564769330872,155.84474451359,129.45532779645256,151.44413714128302,-0.03299693622023159,2.018256673526579,-2.4409260481051165
1492,14,129.53511293533833,151.4936118556482,15.0,15.0,184.91153343905057,9.516314707206902,120.62495190623476,156.03332885513657,129.53511293533833,151.4936118556482,-0.03226256889397583,2.0165308651872134,-2.4554860949467474
1493,14,129.60501456175587,151.53695781015756,15.0,15.0,184.91497606022287,9.624043298733694,120.75753239796764,156.19765082315993,129.60501456175587,151.53695781015756,-0.0316285477984658,2.015015629527641,-2.468229902654254
1494,14,129.6648001224706,151.57403079869695,15.0,15.0,184.91782930241868,9.714994308980453,120.87222957534445,156.33750675369134,129.6648001224706,151.57403079869695,-0.031093278650579093,2.0137174312539,-2.4791202016148395
1495,14,129.71423706424807,151.60468661515202,15.0,15.0,184.9201263470169,9.789370267057956,120.96797537448401,156.45266624115763,129.71423706424807,151.60468661515202,-0.030655564406754432,2.0126424631866957,-2.4881190530908155
1496,14,129.75309283385357,151.62878105340857,15.0,15.0,184.9218927724185,9.847296181739775,121.04379855553454,156.54286216523806,129.75309283385357,151.62878105340857,-0.030314665336822255,2.011796675642752,-2.495187818527118
1497,14,129.78113487805263,151.6461699073523,15.0,15.0,184.92314654715108,9.888809579420824,121.0988303119237,156.60778128078496,129.78113487805263,151.6461699073523,-0.030070357533726555,2.0111858012647432,-2.5002871258715174
1498,14,129.79813064361076,151.65670897086895,15.0,15.0,184.9238979267809,9.913850831036743,121.13231034309811,156.6470555038487,129.79813064361076,151.65670897086895,-0.02992298975767682,2.0108153739645607,-2.50337683167374
1499,14,129.80384757729334,151.66025403784442,15.0,15.0,184.92414923572323,9.922253795662922,121.14359353944896,156.66025403784442,129.80384757729334,151.66025403784442,-0.02987353845322105,2.0106907405828274,-2.5044159777279047
1500,15,129.80384757729334,151.66025403784442,15.0,15.0,184.92414923572323,9.922253795662922,121.14359353944896,156.66025403784442,129.80384757729334,151.66025403784442,-0.02987353845322105,2.0106907405828274,-2.5044159777279047
1501,15,129.80537260636993,151.67241684598403,15.0,15.0,184.92455074533999,9.935707947364877,121.14649086921294,156.67479298757206,129.80537260636993,151.67241684598403,-0.029794361150523252,2.010594554659884,-2.5046733640432937
1502,15,129.81001547043988,151.70837165199546,15.0,15.0,184.92573057696265,9.975451474460556,121.15522248029053,156.71781855735955,129.81001547043988,151.70837165199546,-0.029560472705529972,2.0103092027960026,-2.505438684293307
1503,15,129.81787783476338,151.76731802826754,15.0,15.0,184.92764291450212,10.04054705421466,121.16985332696802,156.78844062312328,129.81787783476338,151.76731802826754,-0.02917739233007699,2.009839451679914,-2.506701584247839
1504,15,129.82906136460068,151.8484555471891,15.0,15.0,184.93023142294072,10.130046350752908,121.19045535408404,156.88576496741194,129.82906136460068,151.8484555471891,-0.02865070572825079,2.0091900168875583,-2.5084515920717414
1505,15,129.84366772521204,151.9509837811491,15.0,15.0,184.93343069114124,10.242991114250259,121.21710703113175,157.00889348688216,129.84366772521204,151.9509837811491,-0.027986058271462055,2.008365569217632,-2.5106781314852986
1506,15,129.86179858185764,152.07410230253626,15.0,15.0,184.93716763913386,10.378414256024708,121.2498928856923,157.15692438090522,129.86179858185764,152.07410230253626,-0.027189148298826127,2.007370740938693,-2.513370534710951
1507,15,129.88355559979772,152.2170106837395,15.0,15.0,184.94136288468226,10.53534089803717,121.28890303730188,157.328952323663,129.88355559979772,152.2170106837395,-0.02626572056351484,2.006210131922584,-2.5165180551603687
1508,15,129.90904044429257,152.37890849714765,15.0,15.0,184.9459320643832,10.712789395415825,121.33423273276216,157.52406862199106,129.90904044429257,152.37890849714765,-0.02522155984380925,2.0048883156406228,-2.5201098798195867
1509,15,129.9383547806023,152.5589953151496,15.0,15.0,184.95078710501315,10.909772330725904,121.38598188382693,157.7413613611272,129.9383547806023,152.5589953151496,-0.024062484735709933,2.0034098450007027,-2.524135141293496
1510,15,129.97160027398735,152.75647071013415,15.0,15.0,184.95583744129576,11.125297478792127,121.44425460813257,157.97991554041883,129.97160027398735,152.75647071013415,-0.02279434164217553,2.0017792580051044,-2.528582929474416
1511,15,130.00887858970773,152.9705342544902,15.0,15.0,184.96099117672023,11.358368740959037,121.50915877418188,158.23881320093534,130.00887858970773,152.9705342544902,-0.021422998972330576,2.0000010832105017,-2.5334423028028965
1512,15,130.05029139302383,153.20038552060652,15.0,15.0,184.96615618449377,11.607987047744054,121.58080555114887,158.51713354682326,130.05029139302383,153.20038552060652,-0.019954341562324895,1.9980798449732338,-2.5387022990921233
1513,15,130.09594034919587,153.4452240808721,15.0,15.0,184.97124114615005,11.873151228903634,121.65930896423049,158.81395306213176,130.09594034919587,153.4452240808721,-0.01839426532792865,1.9960200684645018,-2.544351945890527
1514,15,130.14592712348392,153.70424950767563,15.0,15.0,184.97615652576673,12.152858849994947,121.74478545624441,159.12834562472338,130.14592712348392,153.70424950767563,-0.016748672157416378,1.99382628444168,-2.550380270360206
1515,15,130.20035338114835,153.97666137340616,15.0,15.0,184.9808154781563,12.446107014580164,121.83735345614669,159.4593826187753,130.20035338114835,153.97666137340616,-0.015023465051806628,1.9915030337633757,-2.5567763086517457
1516,15,130.25932078744938,154.26165925045234,15.0,15.0,184.98513468979232,12.751893131284616,121.93713295512336,159.80613304725978,130.25932078744938,154.26165925045234,-0.013224543518105758,1.9890548716372982,-2.5635291147588495
1517,15,130.3229310076473,154.55844271120316,15.0,15.0,184.98903515160748,13.069215644988812,122.04424509089807,160.16766364568397,130.3229310076473,154.55844271120316,-0.011357799219834486,1.9864863715913241,-2.5706277688388703
1518,15,130.39128570700223,154.86621132804737,15.0,15.0,184.9924428631568,13.397074731506578,122.15881174088474,160.54303899825175,130.39128570700223,154.86621132804737,-0.009429111887804487,1.9838021291594183,-2.5780613849879606
1519,15,130.46448655077438,155.1841646733739,15.0,15.0,184.99528946796977,13.734472955180609,122.2809551248074,160.93132165750185,130.46448655077438,155.1841646733739,-0.007444345492844784,1.9810067652752645,-2.5858191184619734
1520,15,130.54263520422415,155.5115023195716,15.0,15.0,184.9975128202252,14.080415888908616,122.41079741740137,161.331572268361,130.54263520422415,155.5115023195716,-0.00540934468098031,1.9781049293675945,-2.5938901723366135
1521,15,130.6258333326116,155.84742383902923,15.0,15.0,184.99905748316513,14.433912696203533,122.54846037180508,161.74284969744113,130.6258333326116,155.84742383902923,-0.0033299314704059446,1.9751013021522477,-2.602263803602524
1522,15,130.71418260119702,156.1911288041358,15.0,15.0,184.99987515992342,14.793976674986233,122.69406495424761,162.16421116830006,130.71418260119702,156.1911288041358,-0.001211902208500537,1.9720005981169688,-2.6109293286930693
1523,15,130.80778467524073,156.54181678727997,15.0,15.0,184.99992505767707,15.159625762907062,122.84773099062895,162.59471240327224,130.80778467524073,156.54181678727997,0.0009389752139022933,1.9688075676958776,-2.619876128444534
1524,15,130.90674122000286,156.89868736085074,15.0,15.0,184.99917418623528,15.52988300410042,123.00957682558604,163.0334077723736,130.90674122000286,156.89868736085074,0.003116963894772118,1.965526999131349,-2.629093652490261
1525,15,131.0111539007437,157.26094009723695,15.0,15.0,184.99759759236352,15.903776977381725,123.17971899462897,163.47935044967335,131.0111539007437,157.26094009723695,0.0053163602043559965,1.9621637200218376,-2.6385714230919506
1526,15,131.12112438272342,157.6277745688274,15.0,15.0,184.99517853129458,16.280342186010117,123.35827190992146,163.93159257742442,131.12112438272342,157.6277745688274,0.007531495825432222,1.9587225985548573,-2.6482990384128926
1527,15,131.23675433120223,157.998390348011,15.0,15.0,184.9919085770121,16.658619409253607,123.54534756026865,164.38918543814157,131.23675433120223,157.998390348011,0.009756739556702088,1.9552085444249723,-2.6582661752393517
1528,15,131.35814541144052,158.37198700717653,15.0,15.0,184.98778767299734,17.03765601610648,123.74105522586086,164.85117963471478,131.35814541144052,158.37198700717653,0.01198649888640102,1.9516265094372223,-2.6684625911576014
1529,15,131.48539928869832,158.74776411871287,15.0,15.0,184.98282412521618,17.416506241627385,123.94550120830219,165.31662527855164,131.48539928869832,158.74776411871287,0.014215221343899187,1.9479814877969241,-2.6788781261953267
1530,15,131.61861762823602,159.1249212550089,15.0,15.0,184.97703453918498,17.794231426477374,124.15878857643628,165.78457218564517,131.61861762823602,159.1249212550089,0.016437395637641905,1.9442785160872438,-2.6895027039371375
1531,15,131.75790209531382,159.50265798845342,15.0,15.0,184.97044370299508,18.16990022035097,124.38101692845233,166.25407008037456,131.75790209531382,159.50265798845342,0.018647552588321847,1.9405226729363534,-2.7003263321248974
1532,15,131.90335435519188,159.88017389143536,15.0,15.0,184.96308441819843,18.542588750103352,124.61228217073062,166.72416880675897,131.90335435519188,159.88017389143536,0.020840265866641894,1.9367190783763413,-2.711339102754395
1533,15,132.05507607313052,160.25666853634348,15.0,15.0,184.9549972804604,18.91138075348065,124.85267631385378,167.19391854679938,132.05507607313052,160.25666853634348,0.023010152545411056,1.9328728928963703,-2.722531191680602
1534,15,132.21316891438988,160.63134149556672,15.0,15.0,184.9462304118729,19.275367679463486,125.10228728617408,167.6623700454663,132.21316891438988,160.63134149556672,0.025151873476052966,1.928989316192863,-2.7338928577443617
1535,15,132.37773454423024,161.00339234149382,15.0,15.0,184.93683914679295,19.633648756327357,125.36119876529028,168.12857484181308,132.37773454423024,161.00339234149382,0.02726013349984857,1.9250735856197396,-2.7454144414338746
1536,15,132.5488746279119,161.37202064651376,15.0,15.0,184.9268856730303,19.985331028615725,125.62949002774283,168.59158550562702,132.5488746279119,161.37202064651376,0.029329681504435934,1.9211309743419624,-2.7570863630947393
1537,15,132.726690830695,161.7364259830153,15.0,15.0,184.91643863015443,20.32952936430279,125.90723581719116,169.05045587896169,132.726690830695,161.7364259830153,0.03135531033619665,1.917166789195837,-2.768899120702641
1538,15,132.91128481783974,162.0958079233874,15.0,15.0,184.90557266662609,20.66536643350079,126.19450623128797,169.5042413218354,132.91128481783974,162.0958079233874,0.03333185657921889,1.913186368259693,-2.780843287212996
1539,15,133.10275825460653,162.44936604001876,15.0,15.0,184.89436795738754,20.9919726601351,126.4913666274107,169.95199896132345,133.10275825460653,162.44936604001876,0.03525420021151027,1.9091950781387454,-2.7929095075020256
1540,15,133.30121280625536,162.79629990529835,15.0,15.0,184.8829096834627,21.308486148074195,126.7978775473558,170.3927879432244,133.30121280625536,162.79629990529835,0.03711726414906957,1.9051983109680715,-2.805088494913804
1541,15,133.5067501380467,163.13580909161496,15.0,15.0,184.87128747503496,21.614052583252718,127.11409466104377,170.82566968543227,133.5067501380467,163.13580909161496,0.038916013688270246,1.901201481137798,-2.8173710274278303
1542,15,133.71947191524063,163.46709317135748,15.0,15.0,184.85959481937718,21.90782511337787,127.44006872921872,171.24970813211314,133.71947191524063,163.46709317135748,0.040645455856842316,1.8972100217447279,-2.8297479434616353
1543,15,133.9394798030974,163.7893517169148,15.0,15.0,184.84792843491704,22.188964206845437,127.775845585067,171.66397000774802,133.9394798030974,163.7893517169148,0.042300638683466674,1.893229380774778,-2.8422101373228155
1544,15,134.1668754668773,164.1017843006756,15.0,15.0,184.83638761262273,22.45663749252757,128.12146613461096,172.06752507007974,134.1668754668773,164.1017843006756,0.04387665039570876,1.889265017020744,-2.85474855432473
1545,15,134.4017605718405,164.40359049502896,15.0,15.0,184.82507352579978,22.71001958212151,128.4769663756693,172.45944636098238,134.4017605718405,164.40359049502896,0.04536861855566998,1.8853223957400544,-2.8673541855799085
1546,15,134.64423678324727,164.6939698723636,15.0,15.0,184.8140885092922,22.948291876766753,128.8423774351079,172.83881045425395,134.64423678324727,164.6939698723636,0.04677170914232498,1.8814069840573466,-2.8800180624849596
1547,15,134.89440576635786,164.97212200506837,15.0,15.0,184.80353530898753,23.170642359657375,129.21772562403606,173.20469769933135,134.89440576635786,164.97212200506837,0.04808112558909894,1.8775242461168382,-2.892731250910525
1548,15,135.1523691864324,165.23724646553214,15.0,15.0,184.79351630243247,23.37626537638366,129.6030325105355,173.55619245992023,135.1523691864324,165.23724646553214,0.04929210778474591,1.873679637989676,-2.9054848451095054
1549,15,135.41822870873122,165.48854282614383,15.0,15.0,184.78413269127628,23.564361404745146,129.99831500944168,173.89238334654007,135.41822870873122,165.48854282614383,0.05039993104509177,1.8698786023416072,-2.9182699613564704
1550,15,135.6920859985146,165.7252106592922,15.0,15.0,184.7754836661738,23.734136815779223,130.40358548862832,174.21236344199457,135.6920859985146,165.7252106592922,0.051399905062662454,1.8661265628665402,-2.931077731330854
1551,15,135.97404272104262,165.94644953736616,15.0,15.0,184.76766554469756,23.884803627751975,130.8188518911816,174.51523051879616,135.97404272104262,165.94644953736616,0.05228737284067042,1.8624289184917504,-2.9438992952561414
1552,15,136.26420054157558,166.15145903275456,15.0,15.0,184.76077088273212,24.015579254852753,131.2441178727854,174.80008724759372,136.26420054157558,166.15145903275456,0.05305770961722889,1.858791037360732,-2.956725794806939
1553,15,136.56266112537375,166.33943871784612,15.0,15.0,184.75488755975164,24.125686252336212,131.67938295357504,175.06604139568324,136.56266112537375,166.33943871784612,0.05370632178509427,1.8552182505999124,-2.96954836579543
1554,15,136.86952613769736,166.50958816502992,15.0,15.0,184.75009783831385,24.21435205985084,132.1246426836588,175.3122060147148,136.86952613769736,166.50958816502992,0.054228645811616794,1.8517158458756824,-2.982358130648352
1555,15,137.18489724380663,166.6611069466946,15.0,15.0,184.74647739804334,24.280808744692546,132.57988882144835,175.53769961674593,137.18489724380663,166.6611069466946,0.0546201471629727,1.8482890607484435,-2.9951461906852828
1556,15,137.50887610896174,166.79319463522916,15.0,15.0,184.74409434431985,24.32429274672568,133.04510952388546,175.74164633783985,137.50887610896174,166.79319463522916,0.054876319236159654,1.844943075830597,-3.0079036182086187
1557,15,137.84156439842297,166.9050508030224,15.0,15.0,184.7430081918367,24.344044626715856,133.52028954760192,175.9231760884496,137.84156439842297,166.9050508030224,0.05499268230162124,1.8416830077556443,-3.020621448415304
1558,15,138.18304318434502,166.99591347492097,15.0,15.0,184.74326638577628,24.339353119322226,134.00538808377348,176.08146232244079,138.18304318434502,166.99591347492097,0.05496504343816988,1.838513772386044,-3.033290606280186
1559,15,138.5329439442662,167.0658601809109,15.0,15.0,184.74485270952562,24.310476820305766,134.4998724999152,176.21650686432955,138.5329439442662,167.0658601809109,0.05479492673998454,1.8354373837001103,-3.0459005471170966
1560,15,138.8904615280583,167.11578374359357,15.0,15.0,184.74768952349964,24.258612284439263,135.00273133404013,176.32911940113473,138.8904615280583,167.11578374359357,0.05448938520954694,1.8324530557305332,-3.058439293989818
1561,15,139.25477278657354,167.14661059422284,15.0,15.0,184.75168901056102,24.184992001182124,135.51292901197,176.42015388502926,139.25477278657354,167.14661059422284,0.05405568614110645,1.8295598517830982,-3.0708947619901164
1562,15,139.62505457066402,167.15926716405275,15.0,15.0,184.75675692606808,24.090845832145412,136.02942585514603,176.49047577495318,139.62505457066402,167.15926716405275,0.053501083345503964,1.8267568049542253,-3.08325482251698
1563,15,140.0004837311821,167.15467988433718,15.0,15.0,184.76279412258143,23.97740116592937,136.55117855345156,176.54096209780602,140.0004837311821,167.15467988433718,0.05283281748780111,1.8240429248636845,-3.095507310346971
1564,15,140.38023711897998,167.13377518633013,15.0,15.0,184.76969798306436,23.845883038968466,137.07714064503875,176.5725014607719,140.38023711897998,167.13377518633013,0.052058116253361986,1.82141720403376,-3.1076400301794656
1565,15,140.76349158490987,167.09747950128556,15.0,15.0,184.7773637630667,23.697514223232456,137.60626299918607,176.58599401397345,140.76349158490987,167.09747950128556,0.051184194355583856,1.8188786239239003,-3.1196407626790403
1566,15,141.14942397982404,167.04671926045737,15.0,15.0,184.78568584226772,23.533515282154926,138.13749429823588,176.58235136290176,141.14942397982404,167.04671926045737,0.05021825339989594,1.8164261606280176,-3.131497270036765
1567,15,141.53721115457463,166.98242089509964,15.0,15.0,184.7945588856702,23.355104596632703,138.66978151471403,176.5624964303159,141.53721115457463,166.98242089509964,0.04916748161987339,1.814058790239815,-3.1431973010716483
1568,15,141.92602996001403,166.9055108364662,15.0,15.0,184.80387891468044,23.16349836335796,139.20207037981805,176.52736326754507,141.92602996001403,166.9055108364662,0.048039053502335505,1.8117754938898698,-3.1547285958928146
1569,15,142.31505724699434,166.8169155158111,15.0,15.0,184.8135442882796,22.95991056812238,139.73330583957062,176.47789681536165,142.31505724699434,166.8169155158111,0.04684012931918391,1.809575262456617,-3.166078890142331
1570,15,142.70346986636775,166.71756136438822,15.0,15.0,184.82345659448617,22.745552937051443,140.2624324950811,176.4150526148087,142.70346986636775,166.71756136438822,0.045577854584383015,1.8074571009519442,-3.177235918837779
1571,15,143.09044466898663,166.60837481345152,15.0,15.0,184.833521452325,22.52163486900753,140.78839502352545,176.33979646857634,143.09044466898663,166.60837481345152,0.044259359455016134,1.8054200325807352,-3.1881874198328535
1572,15,143.47515850570315,166.49028229425505,15.0,15.0,184.8436492245541,22.28936335262729,141.31013857665405,176.25310405370658,143.47515850570315,166.49028229425505,0.04289175809567081,1.8034631024724717,-3.198921136913354
1573,15,143.85678822736946,166.36421023805264,15.0,15.0,184.85375564145355,22.04994287164045,141.82660915386384,176.15596048657818,143.85678822736946,166.36421023805264,0.04148214802557193,1.8015853810818383,-3.20942482254492
1574,15,144.23451068483791,166.23108507609828,15.0,15.0,184.86376233604378,21.80457530225298,142.33675394711975,176.04935984127192,144.23451068483791,166.23108507609828,0.04003760946788404,1.7997859672542362,-3.2196862402878454
1575,15,144.6075027289607,166.091833239646,15.0,15.0,184.87359729117836,21.554459806464852,142.83952165528626,175.93430462254213,144.6075027289607,166.091833239646,0.038565204720431234,1.7980639909511433,-3.2296931668931625
1576,15,144.97494121059,165.94738115994977,15.0,15.0,184.8831951990356,21.300792725234267,143.3338627657272,175.81180519472275,144.97494121059,165.94738115994977,0.037071977566752734,1.796418615629393,-3.2394333940929725
1577,15,145.3360029805781,165.7986552682634,15.0,15.0,184.89249773362093,21.044767475395957,143.81872980135145,175.68287916797345,145.3360029805781,165.7986552682634,0.0355649527459182,1.79484904026766,-3.248894730096749
1578,15,145.68986488977714,165.646581995841,15.0,15.0,184.90145373697416,20.78757445419283,144.29307753162018,175.54855074332212,145.68986488977714,165.646581995841,0.03405113549888472,1.793354501032712,-3.2580650008039465
1579,15,146.03570378903947,165.49208777393636,15.0,15.0,184.9100193198592,20.530400955181776,144.75586314638952,175.40985001798222,146.03570378903947,165.49208777393636,0.032537511208347136,1.7919342725773748,-3.2669320507418145
1580,15,146.37269652921734,165.33609903380363,15.0,15.0,184.91815787778663,20.274431099140664,145.2060463918359,175.26781225242547,146.37269652921734,165.33609903380363,0.03103104514809918,1.7905876689615445,-3.275483743735773
1581,15,146.70001996116278,165.17954220669668,15.0,15.0,184.92584002328533,20.020845783415567,145.64258966810326,175.1234771006569,146.70001996116278,165.17954220669668,0.02953868235677748,1.7893140441870903,-3.283707963318057
1582,15,147.01685093572823,165.02334372386943,15.0,15.0,184.93304343539054,19.770822652925368,146.06445808871476,174.9778878050897,147.01685093572823,165.02334372386943,0.028067347649612828,1.7881127923369897,-3.291592612878603
1583,15,147.32236630376582,164.86843001657584,15.0,15.0,184.9397526273528,19.525536095772487,146.47061950220947,174.83209035733609,147.32236630376582,164.86843001657584,0.02662394578039362,1.7869833473086238,-3.299125615560311
1584,15,147.61574291612783,164.7157275160699,15.0,15.0,184.94595863359112,19.286157266099522,146.860044476898,174.68713262613065,147.61574291612783,164.7157275160699,0.02521536176428174,1.785925182130742,-3.306294913898821
1585,15,147.89615762366643,164.56616265360557,15.0,15.0,184.9516586169141,19.053854136484098,147.23170625007097,174.54406345347962,147.89615762366643,164.56616265360557,0.023848461370424068,1.7849378078532336,-3.3130884692048985
1586,15,148.16278727723383,164.42066186043684,15.0,15.0,184.95685539700997,18.829791581775783,147.58458064345112,174.40393171998934,148.16278727723383,164.42066186043684,0.022530091791452156,1.784020771998485,-3.319494260685291
1587,15,148.41480872768236,164.28015156781757,15.0,15.0,184.96155690116422,18.615131495854335,147.91764594714354,174.26778538017007,148.41480872768236,164.28015156781757,0.02126708249498721,1.7831736565627312,-3.3255002842955834
1588,15,148.6513988258641,164.1455582070018,15.0,15.0,184.96577553809584,18.411032942324198,148.22988277481565,174.13667046834232,148.6513988258641,164.1455582070018,0.020066246260139087,1.782396075555474,-3.3310945513161174
1589,15,148.87173442263148,164.0178082092434,15.0,15.0,184.96952749571435,18.218652339660682,148.52027389332804,174.01163007559373,148.87173442263148,164.0178082092434,0.018934380399735495,1.7816876720646626,-3.3362650866393997
1590,15,149.07499236883658,163.89782800579647,15.0,15.0,184.97283196348621,18.039143680788566,148.78780403053304,173.89370329805288,149.07499236883658,163.89782800579647,0.017878268166633626,1.7810481148349693,-3.340999926754688
1591,15,149.2603495153317,163.78654402791483,15.0,15.0,184.9757102799655,17.873658786499693,149.03145966547459,173.78392415656015,149.2603495153317,163.78654402791483,0.016904680339927758,1.7804770943460886,-3.3452871174125005
1592,15,149.42698271296905,163.6848827068525,15.0,15.0,184.97818500588772,17.723347591513527,149.2502288057429,173.6833204876401,149.42698271296905,163.6848827068525,0.016020376984235418,1.7799743183775751,-3.3491147109487396
1593,15,149.5740688126008,163.5937704738634,15.0,15.0,184.9802789230524,17.58935846133866,149.44310075728035,173.59291280550792,149.5740688126008,163.5937704738634,0.015232109372431801,1.7795395070462854,-3.352470763244865
1594,15,149.70078466507928,163.5141337602015,15.0,15.0,184.98201395902993,17.472838537420902,149.60906589248583,173.51371313469292,149.70078466507928,163.5141337602015,0.014546622059310788,1.7791723873019984,-3.35534333029718
1595,15,149.80630712125674,163.4468989971208,15.0,15.0,184.9834100375262,17.37493410734758,149.74711542303717,173.4467238127294,149.80630712125674,163.4468989971208,0.013970655090577155,1.7788726868662819,-3.357720464364686
1596,15,149.88981303198528,163.39299261587522,15.0,15.0,184.98448385402733,17.29679099613388,149.85624118443707,173.39293626226905,149.88981303198528,163.39299261587522,0.013510946328417095,1.778640127599098,-3.35959020966126
1597,15,149.95047924811718,163.35334104771874,15.0,15.0,184.98524757613288,17.239554973830522,149.9354354398962,173.35332973190404,149.95047924811718,163.35334104771874,0.013174233871565022,1.778474418277054,-3.3609405975539746
1598,15,149.98748262050464,163.3288707239052,15.0,15.0,184.98570746777227,17.204372173873974,149.98369071179042,173.32887000497658,149.98748262050464,163.3288707239052,0.012967258544355653,1.7783752467665603,-3.3617596412253024
1599,15,149.99999999999997,163.32050807568874,15.0,15.0,184.98586243629575,17.192389515741745,149.9999996495767,173.32050807568874,149.99999999999997,163.32050807568874,0.012896766425672612,1.77834227157448,-3.3620353297527212
1600,16,150.0,163.32050807568874,15.0,15.0,184.9858624373056,17.19238943744367,150.0,173.32050807568874,150.0,163.32050807568874,0.0128967659650574,1.7783422697971036,-3.362035362557058
1601,16,150.0112974079276,163.3252741352827,15.0,15.0,184.98584160170117,17.194004321181414,150.0140429072615,173.32527375839436,150.0112974079276,163.3252741352827,0.012906266071793016,1.7782426923803272,-3.362219835183856
1602,16,150.0447612424886,163.33924642349086,15.0,15.0,184.98578173982733,17.198637373417164,150.05567915365,173.33924046344987,150.0447612424886,163.33924642349086,0.012933521595003605,1.777948386817181,-3.362770026540127
1603,16,150.09974891985047,163.36193610445284,15.0,15.0,184.9856866656922,17.205975700933145,150.12417001124777,173.36190628492312,150.09974891985047,163.36193610445284,0.01297669185013861,1.7774659806228998,-3.3636811108350866
1604,16,150.1756178561807,163.392854342308,15.0,15.0,184.9855600379922,17.21571175249579,150.21877670237086,173.39276120757407,150.1756178561807,163.392854342308,0.013033967585391992,1.776802087450665,-3.3649482798486434
1605,16,150.27172546764666,163.43151230119594,15.0,15.0,184.98540541580311,17.2275425080229,150.33876034621352,173.4312876149245,150.27172546764666,163.43151230119594,0.013103566208359951,1.7759633105542563,-3.366566741620706
1606,16,150.38742917041586,163.4774211452562,15.0,15.0,184.98522630772797,17.24116869300466,150.48338188879444,173.47696078845155,150.38742917041586,163.4774211452562,0.013183727161706904,1.7749562461649004,-3.368531719203698
